experiment_id,target_id,target_column,model_id,model_label,combination_id,branches,branch_count,feature_count,oof_folds,rows,groups,records,complete_case_rows,balanced_accuracy_group_bootstrap_ci_low,balanced_accuracy_group_bootstrap_ci_high,class_0,class_1,prevalence,accuracy,balanced_accuracy,f1,precision,npv,recall_sensitivity,specificity,false_positive_rate,false_negative_rate,mcc,tn,fp,fn,tp,errors,roc_auc,average_precision,group_macro_accuracy,group_macro_sensitivity,group_macro_specificity,group_macro_balanced_accuracy,groups_with_positive_cases,groups_with_negative_cases,rank_within_target
seizure__B1+B3__logistic_regression,seizure,target_seizure_binary,logistic_regression,Regularized logistic regression,B1+B3,B1+B3,2,28,3,11346,3,9,5548,0.6502411828445595,0.6717535211267606,10190,1156,0.1018861272695223,0.6708972325048476,0.6599467386100084,0.2857689364957919,0.18344793713163066,0.9437723398405279,0.6461937716262975,0.6736997055937193,0.32630029440628067,0.3538062283737024,0.20173481795049025,6865,3325,409,747,3734,0.7262266079438761,0.20175068330694654,0.6802762809837325,0.6328699799969226,0.6882604314450296,0.6605652057209761,3,3,8
seizure__B1+B2+B4__linear_svm,seizure,target_seizure_binary,linear_svm,Linear support-vector machine,B1+B2+B4,B1+B2+B4,3,39,3,11346,3,9,8188,0.6345223186157558,0.70053567059317,10190,1156,0.1018861272695223,0.6604089546976908,0.647972348900306,0.27507055503292566,0.17576340466458285,0.9408654515096703,0.6323529411764706,0.6635917566241413,0.3364082433758587,0.36764705882352944,0.18578399176280058,6762,3428,425,731,3853,0.7105276561932283,0.1909590006678088,0.6716693852726309,0.6389379904600708,0.6760130994404584,0.6574755449502646,3,3,9
seizure__B1+B2+B4__logistic_regression,seizure,target_seizure_binary,logistic_regression,Regularized logistic regression,B1+B2+B4,B1+B2+B4,3,39,3,11346,3,9,8188,0.6292881741318793,0.6962188472159111,10190,1156,0.1018861272695223,0.6506257711968976,0.6429092909460731,0.2697126013264554,0.17134831460674158,0.9400621996041844,0.6332179930795848,0.6526005888125613,0.34739941118743867,0.36678200692041524,0.1784466171706307,6650,3540,424,732,3964,0.7086296355406447,0.1879608709440842,0.6619877465308543,0.6392201877211879,0.6650685307360245,0.6521443592286063,3,3,10
seizure__B1+B4__linear_svm,seizure,target_seizure_binary,linear_svm,Linear support-vector machine,B1+B4,B1+B4,2,23,3,11346,3,9,9407,0.6348309859154929,0.6792442937537139,10190,1156,0.1018861272695223,0.6835889300193901,0.6455388280117219,0.27795655671761865,0.18107966457023061,0.9382470119521913,0.5977508650519031,0.6933267909715407,0.3066732090284593,0.4022491349480969,0.18636879916771007,7065,3125,465,691,3590,0.72816232075004,0.1972634442032665,0.6852923978661826,0.6055379802020825,0.6947967747039919,0.6501673774530372,3,3,11
seizure__B1+B4__logistic_regression,seizure,target_seizure_binary,logistic_regression,Regularized logistic regression,B1+B4,B1+B4,2,23,3,11346,3,9,9407,0.6245492957746479,0.6808172253486665,10190,1156,0.1018861272695223,0.6760091662259827,0.6417024628936028,0.2735177865612648,0.17725409836065573,0.9376511690405804,0.5986159169550173,0.6847890088321884,0.3152109911678116,0.4013840830449827,0.18045697210251083,6978,3212,464,692,3676,0.7272062643680112,0.198703130685299,0.6795921073818277,0.6077439606093246,0.6879874591232428,0.6478657098662837,3,3,12
seizure__B2+B4__linear_svm,seizure,target_seizure_binary,linear_svm,Linear support-vector machine,B2+B4,B2+B4,2,24,3,11346,3,9,9714,0.6054049295774648,0.7095014974576334,10190,1156,0.1018861272695223,0.7087960514718844,0.6622564017236521,0.2970212765957447,0.1969525959367946,0.9412971033068444,0.6038062283737025,0.7207065750736016,0.2792934249263984,0.3961937716262976,0.21181075864388926,7344,2846,458,698,3304,0.7266608317401889,0.192759711133216,0.6606550764952083,0.6404123711340205,0.6552005005974187,0.6478064358657196,3,3,13
seizure__B1+B2+B3__logistic_regression,seizure,target_seizure_binary,logistic_regression,Regularized logistic regression,B1+B2+B3,B1+B2+B3,3,44,3,11346,3,9,5548,0.6287816901408452,0.6635936243839351,10190,1156,0.1018861272695223,0.6179270227392913,0.6385096658301952,0.2616249361267246,0.16288441145281018,0.9414869552103755,0.6643598615916955,0.6126594700686948,0.3873405299313052,0.3356401384083045,0.17003789647463072,6243,3947,388,768,4335,0.700948076511676,0.18040831552795714,0.639526205317441,0.6547585782428066,0.6396582870692756,0.6472084326560411,3,3,14
seizure__B2+B4__logistic_regression,seizure,target_seizure_binary,logistic_regression,Regularized logistic regression,B2+B4,B2+B4,2,24,3,11346,3,9,9714,0.6122077464788732,0.7067659698153749,10190,1156,0.1018861272695223,0.718843645337564,0.662865163960868,0.30043859649122806,0.20123384253819038,0.9406950390329891,0.592560553633218,0.7331697742885182,0.26683022571148185,0.40743944636678203,0.21501288597603996,7471,2719,471,685,3190,0.7282820188053285,0.19376921686790383,0.6672276497135975,0.6277054931527927,0.6642048392475508,0.6459551662001717,3,3,15
seizure__B1+B3+B4__logistic_regression,seizure,target_seizure_binary,logistic_regression,Regularized logistic regression,B1+B3+B4,B1+B3+B4,3,36,3,11346,3,9,5540,0.6158345070422535,0.6706499702890698,10190,1156,0.1018861272695223,0.6570597567424643,0.6399724439796123,0.26874647622627323,0.1716686674669868,0.9385879403982732,0.6185121107266436,0.661432777232581,0.338567222767419,0.3814878892733564,0.17568657813163863,6740,3450,441,715,3891,0.7200275220634926,0.192486887779723,0.6633508466896129,0.6236566651279684,0.6678515163913433,0.6457540907596558,3,3,16
seizure__B1+B3+B4__linear_svm,seizure,target_seizure_binary,linear_svm,Linear support-vector machine,B1+B3+B4,B1+B3+B4,3,36,3,11346,3,9,5540,0.6199894366197183,0.6675041070991645,10190,1156,0.1018861272695223,0.6672836241847347,0.6406793416437175,0.271094805947094,0.174496644295302,0.9380035504574628,0.6072664359861591,0.6740922473012758,0.32590775269872424,0.39273356401384085,0.17791263773329286,6869,3321,454,702,3775,0.7205325459861252,0.19192147625428774,0.6704670370498609,0.6126811304303227,0.6770812636905436,0.6448811970604331,3,3,17
seizure__B1+B2+B3__linear_svm,seizure,target_seizure_binary,linear_svm,Linear support-vector machine,B1+B2+B3,B1+B2+B3,3,44,3,11346,3,9,5548,0.6241091549295774,0.6689721765877871,10190,1156,0.1018861272695223,0.6188965274105411,0.6336809953445097,0.25857338820301784,0.16124893071000856,0.9397301349325338,0.6522491349480969,0.6151128557409224,0.38488714425907755,0.3477508650519031,0.16431057180871614,6268,3922,402,754,4324,0.7020037114886363,0.18049023038152495,0.6426224284156904,0.6436930809868185,0.6446919886331403,0.6441925348099794,3,3,18
seizure__B1+B2+B3+B4__logistic_regression,seizure,target_seizure_binary,logistic_regression,Regularized logistic regression,B1+B2+B3+B4,B1+B2+B3+B4,4,52,3,11346,3,9,5540,0.6203843719876083,0.6736123247928973,10190,1156,0.1018861272695223,0.6305305834655385,0.6347895181856151,0.2609308885754584,0.16386182462356066,0.9390922401171303,0.6401384083044983,0.6294406280667321,0.37055937193326793,0.35986159169550175,0.16659609108048343,6414,3776,416,740,4192,0.700085062022269,0.18018109975551078,0.6425343636270812,0.6391680771400728,0.6437546033427056,0.6414613402413892,3,3,19
seizure__B1+B2+B3+B4__linear_svm,seizure,target_seizure_binary,linear_svm,Linear support-vector machine,B1+B2+B3+B4,B1+B2+B3+B4,4,52,3,11346,3,9,5540,0.6170537245119465,0.6780034254954734,10190,1156,0.1018861272695223,0.6329102767495153,0.6334301387818304,0.2603445213993962,0.16379888268156426,0.9384369087469073,0.634083044982699,0.6327772325809617,0.36722276741903825,0.36591695501730104,0.1651746702056415,6448,3742,423,733,4165,0.7021794384208685,0.18270019059796888,0.6457119771904893,0.6339240908857773,0.6479778588844276,0.6409509748851024,3,3,20
seizure__B2+B3__logistic_regression,seizure,target_seizure_binary,logistic_regression,Regularized logistic regression,B2+B3,B2+B3,2,29,3,11346,3,9,6821,0.6198399105176693,0.6543816306052124,10190,1156,0.1018861272695223,0.644808743169399,0.6519414854783339,0.2749190356243253,0.17355747387551113,0.9435483870967742,0.6608996539792388,0.6429833169774288,0.35701668302257117,0.3391003460207612,0.18864378322302736,6552,3638,392,764,4030,0.7095070817104767,0.18813806490003349,0.6057006313882602,0.6809482484484793,0.5910297759495898,0.6359890121990346,3,3,21
seizure__B2+B3+B4__logistic_regression,seizure,target_seizure_binary,logistic_regression,Regularized logistic regression,B2+B3+B4,B2+B3+B4,3,37,3,11346,3,9,6813,0.5826007550071656,0.7039522579600727,10190,1156,0.1018861272695223,0.6965450378988189,0.6527517818880713,0.28642487046632126,0.18833469610248024,0.9394294646346228,0.5977508650519031,0.7077526987242394,0.29224730127576054,0.4022491349480969,0.1975662077078287,7212,2978,465,691,3443,0.7240725523021077,0.1850627090354653,0.6537708650817209,0.6192001846437915,0.6524525282263863,0.6358263564350889,3,3,22
seizure__B1+B4__hist_gradient_boosting,seizure,target_seizure_binary,hist_gradient_boosting,Histogram gradient boosting,B1+B4,B1+B4,2,23,3,11346,3,9,9407,0.569034220000699,0.6757359154929578,10190,1156,0.1018861272695223,0.8351842058875375,0.649025606894608,0.3392226148409894,0.2867383512544803,0.9301075268817204,0.41522491349480967,0.8828263002944062,0.11717369970559371,0.5847750865051903,0.2542266256387852,8996,1194,676,480,1870,0.7457620945971184,0.32102440657030806,0.8121369642091013,0.4058084833564138,0.8637266650926886,0.6347675742245512,3,3,23
seizure__B2+B3__linear_svm,seizure,target_seizure_binary,linear_svm,Linear support-vector machine,B2+B3,B2+B3,2,29,3,11346,3,9,6821,0.6231692823936523,0.6467602197579951,10190,1156,0.1018861272695223,0.6329102767495153,0.6441669694489816,0.2676279233339195,0.16795409401898037,0.942039618488628,0.6583044982698962,0.6300294406280668,0.3699705593719333,0.3416955017301038,0.17808683382364024,6420,3770,395,761,4165,0.7003892309102825,0.18503132789230156,0.5975403701074591,0.6802951223265118,0.5818559680122367,0.6310755451693743,3,3,24
seizure__B1+B3+B4__hist_gradient_boosting,seizure,target_seizure_binary,hist_gradient_boosting,Histogram gradient boosting,B1+B3+B4,B1+B3+B4,3,36,3,11346,3,9,5540,0.5865592995211297,0.6660950704225352,10190,1156,0.1018861272695223,0.8323638286620836,0.6413201082545816,0.32791519434628974,0.27718040621266427,0.9284532671629446,0.4013840830449827,0.8812561334641805,0.11874386653581943,0.5986159169550173,0.24108161681152018,8980,1210,692,464,1902,0.7411623360306427,0.2826372107059488,0.8127822710007792,0.3953332307534492,0.8657651055465143,0.6305491681499817,3,3,25
seizure__B3+B4__linear_svm,seizure,target_seizure_binary,linear_svm,Linear support-vector machine,B3+B4,B3+B4,2,21,3,11346,3,9,6953,0.5430633716662588,0.7069076212131247,10190,1156,0.1018861272695223,0.7358540454785828,0.6512450295594772,0.2959830866807611,0.20316027088036118,0.9362037598544573,0.5449826989619377,0.7575073601570167,0.2424926398429833,0.45501730103806226,0.20531983317748678,7719,2471,526,630,2997,0.6927836504341389,0.18655547174596174,0.6882061377735615,0.5562176745140278,0.7000024240252795,0.6281100492696536,3,3,26
seizure__B3+B4__logistic_regression,seizure,target_seizure_binary,logistic_regression,Regularized logistic regression,B3+B4,B3+B4,2,21,3,11346,3,9,6953,0.5562323045195567,0.6955267592367749,10190,1156,0.1018861272695223,0.7304777013925613,0.6497857319918096,0.29311141932501156,0.2,0.9361545988258317,0.5484429065743944,0.7511285574092247,0.24887144259077526,0.4515570934256055,0.20196047261371905,7654,2536,522,634,3058,0.6955047862243668,0.18486392128897317,0.6816065571620343,0.5636936964661231,0.6910893413432625,0.6273915189046928,3,3,27
seizure__B2+B3+B4__linear_svm,seizure,target_seizure_binary,linear_svm,Linear support-vector machine,B2+B3+B4,B2+B3+B4,3,37,3,11346,3,9,6813,0.5856549295774648,0.7081751252787037,10190,1156,0.1018861272695223,0.6738057465185968,0.6374081041525888,0.2698757151311896,0.17480194224380272,0.9364993945916857,0.5916955017301038,0.6831207065750736,0.3168792934249264,0.4083044982698962,0.17489257093549257,6961,3229,472,684,3701,0.7137604375006368,0.17904749906406817,0.6404520469301186,0.6168421808483356,0.6378430356774691,0.6273426082629023,3,3,28
seizure__B3__logistic_regression,seizure,target_seizure_binary,logistic_regression,Regularized logistic regression,B3,B3,1,13,3,11346,3,9,7021,0.5343641860952847,0.683731061024158,10190,1156,0.1018861272695223,0.677683765203596,0.6272964199245478,0.2628502318081032,0.17135348226018396,0.9331653626839942,0.5640138408304498,0.6905789990186457,0.3094210009813543,0.4359861591695502,0.16312495073435454,7037,3153,504,652,3657,0.6812333398983331,0.18333019882102014,0.6578186854934339,0.5579945632661435,0.6694093104003395,0.6137019368332415,3,3,29
seizure__B3__linear_svm,seizure,target_seizure_binary,linear_svm,Linear support-vector machine,B3,B3,1,13,3,11346,3,9,7021,0.5272685169002762,0.6843859687851829,10190,1156,0.1018861272695223,0.6839414771725718,0.6269456451979857,0.26365503080082137,0.172859450726979,0.9326519916142557,0.5553633217993079,0.6985279685966634,0.3014720314033366,0.444636678200692,0.1636717331965304,7118,3072,514,642,3586,0.6793073896995154,0.18603547448391708,0.6646390582010725,0.546710570857055,0.6789065041069601,0.6128085374820076,3,3,30
seizure__B1+B3__hist_gradient_boosting,seizure,target_seizure_binary,hist_gradient_boosting,Histogram gradient boosting,B1+B3,B1+B3,2,28,3,11346,3,9,5548,0.51566377713307,0.6802992957746479,10190,1156,0.1018861272695223,0.7942005993301604,0.6177730389044147,0.2817594586281144,0.21861575178997614,0.9245486974381149,0.3961937716262976,0.8393523061825319,0.1606476938174681,0.6038062283737025,0.1836350306922351,8553,1637,698,458,2335,0.6978032435626216,0.19422991330416406,0.7836511670119585,0.36574652510642663,0.8401639253030263,0.6029552252047264,3,3,31
seizure__B1__hist_gradient_boosting,seizure,target_seizure_binary,hist_gradient_boosting,Histogram gradient boosting,B1,B1,1,15,3,11346,3,9,9426,0.4682529973085393,0.6955352112676056,10190,1156,0.1018861272695223,0.8080380750925437,0.6162736722005087,0.2849638870650033,0.22962962962962963,0.9236463620981388,0.3754325259515571,0.8571148184494602,0.14288518155053975,0.6245674740484429,0.1887959873427527,8734,1456,722,434,2178,0.692518616867748,0.21934990718133074,0.7907591547998223,0.33531845925014103,0.8526318569494924,0.5939751580998167,3,3,32
seizure__B1+B4__extra_trees,seizure,target_seizure_binary,extra_trees,Extremely randomized trees,B1+B4,B1+B4,2,23,3,11346,3,9,9407,0.521238945786291,0.6103169014084507,10190,1156,0.1018861272695223,0.8700863740525295,0.5867798167006801,0.26593625498007967,0.31338028169014087,0.915284924718887,0.2309688581314879,0.9425907752698724,0.05740922473012758,0.7690311418685121,0.19921608719176587,9605,585,889,267,1474,0.7579754984023281,0.32626838367325284,0.8578431984009662,0.21647997127763244,0.9407453290906554,0.578612650184144,3,3,33
seizure__B1+B4__random_forest,seizure,target_seizure_binary,random_forest,Random forest,B1+B4,B1+B4,2,23,3,11346,3,9,9407,0.5510506118604531,0.6124683098591549,10190,1156,0.1018861272695223,0.900405429226159,0.579117782886404,0.2643229166666667,0.5342105263157895,0.9130950209739194,0.17560553633217993,0.982630029440628,0.017369970559371933,0.8243944636678201,0.26604444431091323,10013,177,953,203,1130,0.7702950599508983,0.3305964667742816,0.8904778515759434,0.16515371595630096,0.9840968189913557,0.5746252674738284,3,3,34
seizure__B1__extra_trees,seizure,target_seizure_binary,extra_trees,Extremely randomized trees,B1,B1,1,15,3,11346,3,9,9426,0.4572555839071621,0.6581795774647887,10190,1156,0.1018861272695223,0.8203772254539045,0.5867146194620549,0.2496318114874816,0.2173076923076923,0.916513386470468,0.29325259515570934,0.8801766437684004,0.1198233562315996,0.7067474048442907,0.15234332228391134,8969,1221,817,339,2038,0.712119979897518,0.22714099465660587,0.821505858871725,0.2467818638764938,0.900555419139143,0.5736686415078185,3,3,35
seizure__B3__extra_trees,seizure,target_seizure_binary,extra_trees,Extremely randomized trees,B3,B3,1,13,3,11346,3,9,7021,0.49368205809360693,0.6433838028169014,10190,1156,0.1018861272695223,0.8148246077912921,0.5855406447056106,0.24668339906776623,0.2106552357624005,0.9164007000926593,0.2975778546712803,0.8735034347399411,0.12649656526005887,0.7024221453287197,0.1474343695799357,8901,1289,812,344,2101,0.5847429123470667,0.18472450434365434,0.8043253374116941,0.2703139970251834,0.8754236537944587,0.5728688254098211,3,3,36
seizure__B1+B3+B4__random_forest,seizure,target_seizure_binary,random_forest,Random forest,B1+B3+B4,B1+B3+B4,3,36,3,11346,3,9,5540,0.545064490195393,0.625588028169014,10190,1156,0.1018861272695223,0.8984664198836594,0.580339042619299,0.2662420382165605,0.5048309178743962,0.913373582144164,0.18079584775086505,0.9798822374877331,0.020117762512266928,0.8192041522491349,0.25922248803131936,9985,205,947,209,1152,0.7602231052901447,0.28715167109187384,0.8866928228953145,0.16530614966405088,0.9803018735111865,0.5728040115876187,3,3,37
seizure__B1+B3__random_forest,seizure,target_seizure_binary,random_forest,Random forest,B1+B3,B1+B3,2,28,3,11346,3,9,5548,0.48752140934670907,0.6555739436619719,10190,1156,0.1018861272695223,0.8582760444209413,0.5725355783368592,0.23501427212178877,0.26109936575052856,0.9125961538461539,0.21366782006920415,0.9314033366045142,0.06859666339548577,0.7863321799307958,0.15873944039504875,9491,699,909,247,1608,0.7145012920598593,0.20662221368695255,0.858654747872058,0.17178673642098785,0.9517491237663634,0.5617679300936756,3,3,38
seizure__B1__random_forest,seizure,target_seizure_binary,random_forest,Random forest,B1,B1,1,15,3,11346,3,9,9426,0.5004718794784858,0.6454154929577465,10190,1156,0.1018861272695223,0.8625066102591221,0.5699058714867347,0.23076923076923078,0.268348623853211,0.9119725033416078,0.20242214532871972,0.9373895976447497,0.06261040235525024,0.7975778546712803,0.15877975654361076,9552,638,922,234,1560,0.713019285818582,0.24201784119064756,0.8624185638413961,0.16581299687131354,0.9561477834842336,0.5609803901777736,3,3,39
seizure__B1+B3__extra_trees,seizure,target_seizure_binary,extra_trees,Extremely randomized trees,B1+B3,B1+B3,2,28,3,11346,3,9,5548,0.45897707015274913,0.6448521126760564,10190,1156,0.1018861272695223,0.8139432399083377,0.564343222713088,0.21553325901151987,0.18892508143322476,0.911731729691163,0.2508650519031142,0.8778213935230619,0.12217860647693818,0.7491349480968859,0.11381198193306111,8945,1245,866,290,2111,0.7037153512331445,0.19259275403120218,0.8150879820954531,0.20641821818741346,0.8984599834843731,0.5524391008358933,3,3,40
